id,avg_identifier_length,max_identifier_length,avg_identifier,max_identifier,max_single_identifier,avg_arithmetic,avg_comparison,avg_assignment,avg_comma,avg_dot,avg_bracket,max_keyword,avg_keyword,max_number,avg_number,avg_loop,avg_if,avg_space,max_indentation,avg_indentation,avg_comment,max_single_char,avg_blank,max_line_length,avg_line_length,score
Dorn36,13.3333,29,1.0,2,3,0.2727,0.0909,0.1818,0.0,0.0909,0.9091,3,0.8182,1,0.1818,0.0909,0.0909,1.9091,4,1.7,0.0,23,0.0909,61,29.2727,3.46
Dorn37,6.0909,12,0.871,5,7,0.0968,0.0645,0.2903,0.0323,0.1935,0.4516,2,0.2258,2,0.0968,0.0645,0.0968,0.8387,8,4.5484,0.0645,23,0.0,88,30.7097,3.41
Dorn44,11.087,26,1.2157,5,11,0.0,0.0784,0.0,0.0196,0.3529,0.9608,3,0.5294,0,0.0,0.0,0.1569,1.2549,4,2.1842,0.0,86,0.2549,74,29.2549,3.13
Dorn45,5.4,7,0.5455,3,2,0.0,0.0,0.0909,0.0,0.0909,0.2727,1,0.0909,0,0.0,0.0,0.0,0.3636,4,1.6364,0.0,11,0.0,38,12.7273,2.05
Dorn5,10.5278,27,1.3922,5,5,0.1765,0.0588,0.1569,0.1373,0.3922,0.6078,3,0.1765,1,0.0392,0.0,0.098,1.2941,7,3.2821,0.0,122,0.2353,80,35.0196,3.08
Dorn52,10.3333,15,0.4,2,2,0.0,0.0,0.0,0.0,0.0,0.1,2,0.2,0,0.0,0.0,0.0,0.5,2,0.6,0.4,7,0.0,57,20.8,3.05
Dorn54,9.7083,29,1.6452,7,9,0.0,0.0,0.0645,0.1613,0.2258,0.5484,3,0.5161,0,0.0,0.0323,0.0323,1.4194,5,1.9583,0.0968,60,0.2258,77,26.5161,3.32
Dorn57,13.0294,24,1.4118,6,15,0.0,0.0,0.1176,0.0196,0.3333,0.8431,3,0.2745,0,0.0,0.0,0.0,0.7647,2,1.6667,0.0,120,0.4118,120,28.4902,3.22
Dorn58,10.9412,29,0.7419,3,4,0.0,0.0,0.0645,0.0323,0.2903,0.5161,1,0.1613,1,0.0968,0.0,0.0323,0.4516,8,4.6522,0.0,55,0.2581,95,33.5484,3.17
Dorn59,8.0435,25,0.9592,5,7,0.0,0.0204,0.0204,0.102,0.4694,0.3061,2,0.3265,3,0.0,0.0,0.0204,0.5306,10,2.2093,0.3061,70,0.1224,75,28.3265,3.94
Dorn64,10.4444,31,1.6667,8,5,0.0,0.0,0.1,0.0333,0.8333,0.4333,3,0.4667,2,0.0667,0.0,0.0,0.9,2,1.3913,0.1,76,0.2333,92,28.6,3.87
Dorn68,6.3333,9,0.5455,2,1,0.0,0.0,0.0,0.0,0.1818,0.5455,1,0.1818,1,0.0909,0.0,0.0909,0.3636,7,3.0,0.0,13,0.0909,76,22.2727,3.01
Dorn7,22.0,34,1.1818,4,4,0.0,0.0,0.1818,0.1818,0.2727,0.6364,2,0.4545,0,0.0,0.0,0.0,1.7273,2,1.2,0.0,56,0.0909,115,38.3636,3.63
Dorn72,10.963,28,1.1373,5,5,0.0,0.0,0.0392,0.0,0.4706,0.2353,3,0.3137,0,0.0,0.0,0.0,0.6471,3,0.6098,0.3137,103,0.1961,80,30.0392,3.66
Dorn73,14.5,15,0.1818,1,1,0.0,0.0,0.0,0.0,0.0,0.1818,2,0.1818,0,0.0,0.0,0.0,0.0909,1,1.2727,0.4545,5,0.0,93,19.8182,3.48
Dorn74,9.4375,24,0.7059,4,10,0.0,0.0,0.098,0.5882,0.0392,0.4706,2,0.2549,1,0.0,0.0,0.0,1.1765,4,2.5263,0.0,83,0.2549,78,32.8235,3.12
Dorn76,7.8333,21,1.2,5,1,0.0,0.0,0.0,0.0,0.6,0.1,2,0.5,0,0.0,0.0,0.0,1.2,0,0.0,0.0,12,0.3,51,15.0,4.15
Dorn77,9.8333,16,0.5455,2,1,0.0,0.0,0.0909,0.0909,0.1818,0.3636,1,0.1818,1,0.0909,0.0,0.0909,0.3636,5,3.375,0.0,21,0.2727,73,25.9091,3.19
Dorn78,10.0,15,0.1935,2,1,0.0,0.0,0.0,0.0,0.0,0.1613,3,0.3871,0,0.0,0.0,0.0,0.4839,0,0.9259,0.6774,14,0.129,65,26.129,4.17
Dorn81,12.3333,24,1.2903,7,6,0.0,0.0968,0.0323,0.3226,0.1935,0.871,2,0.6129,0,0.0,0.0,0.129,1.4516,4,2.1304,0.0,84,0.2581,80,29.0,3.25
Dorn85,6.0909,11,1.0909,4,2,0.0,0.0,0.0909,0.2727,0.1818,0.5455,3,0.4545,0,0.0,0.0,0.0,1.4545,2,1.4286,0.0,13,0.3636,52,19.1818,3.71
Dorn89,13.0,24,1.3636,3,3,0.0,0.0,0.0,0.0,0.6364,0.6364,1,0.0909,0,0.0,0.0,0.0909,0.1818,6,2.8889,0.0,19,0.1818,68,31.9091,2.76
Dorn93,11.2083,38,2.4,7,10,0.0,0.0,0.0,0.0,2.0,0.0,1,0.4,0,0.0,0.0,0.0,0.4,0,0.0,0.4333,74,0.1,88,42.4,3.88
