New-Identifiers-words-AVG,New-Identifiers-words-MIN,New-Abstractness-words-AVG,New-Abstractness-words-MAX,New-Abstractness-words-MIN,New-Commented-words-AVG,New-Commented-words-MAX,New-Synonym-commented-words-AVG,New-Synonym-commented-words-MAX,New-Comments-readability,New-Number-of-senses-AVG,New-Number-of-senses-MAX,New-Semantic-Text-Coherence-Standard-@-0.1,New-Semantic-Text-Coherence-Normalized-@-0.3,New-Text-Coherence-AVG,New-Text-Coherence-MIN,New-Text-Coherence-MAX,BW-Avg-Identifiers-Length,BW-Max-Identifiers-Length,BW-Avg-number-of-identifiers,BW-Max-number-of-identifiers,BW-Max-Single-identifiers,BW-Avg-operators,BW-Avg-comparisons,BW-Avg-Assignment,BW-Avg-commas,BW-Avg-periods,BW-Avg-parenthesis,BW-Max-keywords,BW-Avg-keywords,BW-Max-numbers,BW-Avg-numbers,BW-Avg-loops,BW-Avg-conditionals,BW-Avg-spaces,BW-Max-indentation,BW-Avg-indentation,BW-Avg-comments,BW-Max-char,BW-Avg-blank-lines,BW-Max-line-length,BW-Avg-line-length,Readable
0.875,0,3.357143,9,0,0.28125,1,0.323529,2,100,8.34375,38,6,1,0,1,0,25.5,74,0.4167,1,1,0,0,0,0,0,0.5,2,0.1667,0,0,0,0,0.25,2,1.5,0.0833,18,0.3333,94,21.5833,4.44
0.77037,0,2.853211,10,0,0.807407,7,6.830986,21,100,8.859259,37,13,0.444444,0,1,0,7.7143,21,2.1951,6,17,0,0,0.1707,0.0976,1.0976,1.122,2,0.1707,3,0.0244,0,0,1.0732,2,1.8485,0.122,104,0.1951,69,34.2927,3.89
0.830409,0,2.873239,10,0,0.22807,3,3.301136,16,100,6.777778,37,22,0.678571,0,1,0,12.1154,24,1.7222,3,10,0,0,0.2778,0.2222,0.6667,0.9444,2,0.1389,5,0.1389,0,0,1.3889,4,2.0312,0.0833,135,0.1111,119,41.4722,3.56
0.94898,0,4.83871,10,0,0,0,0.5,5,0,11.265306,37,12,0.416667,0,1,0,12.5385,24,2,5,5,0,0,0.1111,0.0556,0.7222,0.7222,1,0.1667,0,0,0,0,1.6667,2,1.7692,0,86,0.2778,109,40.0556,3.78
0.848101,0,4.208955,9,0,0.012658,1,2.609756,12,0,11.139241,45,10,1,0,1,0,14.7143,26,3.7273,6,9,0,0,0,0.6364,1.7273,1.6364,2,0.2727,0,0,0,0,2.4545,2,1.6364,0,45,0,100,60.9091,4.44
0.938202,0,3.994286,12,0,0.005618,1,8.649746,29,0,11.348315,37,22,0.588235,0,1,0,7.9677,17,2.9231,5,16,0,0,0.3333,0.2308,1.1538,1.4872,2,0.4872,1,0,0,0,2.1538,2,1.8857,0,113,0.1026,71,40.0513,3.11
0.958333,0,4.231884,8,0,0.027778,1,0.759494,3,0,9.069444,37,9,1,0.771538,0.6742,0.879049,15.6667,30,1.2353,7,5,0,0.0588,0,0.3529,0.1765,0.7647,1,0.3529,1,0.1176,0,0.1765,1.8235,6,3.2667,0,35,0.1176,143,39.0588,3.78
0.704545,0,5.701493,12,0,0,0,1.884211,6,0,6.931818,45,11,1,0,1,0,9.5806,20,4.5,11,5,0,0,0.5833,0.5833,0.5,1,2,0.5833,0,0,0,0,4.8333,3,1.8333,0,64,0,134,59.8333,3.11
0.992248,0,5.1875,10,0,0,0,1.528571,12,0,7,37,21,0.869565,0.295754,0,0.9,11.1154,30,1.7059,7,7,0,0.0588,0.1471,0.1471,0.5588,0.9118,1,0.3235,0,0,0,0.1471,1.9412,7,2.9412,0,99,0,137,41.9412,3.33
0.836957,0,4.961039,9,0,0,0,0.69697,6,0,7.402174,37,8,0.3,0,1,0,22.6429,42,3,4,7,0,0.5455,0.2727,0,1.0909,1.2727,1,0.6364,0,0,0,0,2.7273,4,2.8182,0,124,0,127,85.9091,2.56
0.886792,0,3.191489,8,0,0.396226,1,1.734104,8,30.53,7.943396,45,21,0.516129,0.77745,0.650444,0.919866,16.0741,32,1.5854,5,6,0,0.0244,0.0732,0.3659,0.2683,0.6341,3,0.3415,0,0,0.0488,0.0732,1.6098,7,3.9512,0.0244,194,0,127,48,3
0.845455,0,2.408602,9,0,0.054545,1,0.565574,6,0,6.790909,37,19,0.894737,0.48154,0,1,14.1364,21,1.5806,6,9,0,0.0645,0.0968,0.2258,0.4516,0.871,1,0.3871,0,0,0,0.1935,1.7742,6,3.2581,0.0323,110,0,125,43.4839,3
0.825,0,2.969697,8,0,0.025,1,0.785714,3,0,10.175,37,8,1,0,1,0,9.4545,21,0.9091,4,1,0,0,0,0.0909,0.5455,1,2,0.1818,0,0,0,0,0.3636,8,3.6364,0,26,0,135,38.3636,3.67
0.441379,0,4.5625,10,0,0.006897,1,7.244898,16,0,6.848276,45,34,1,0,1,0,5.2571,14,2.6341,5,16,0,0,0.1707,0,1,1.2195,2,0.0488,0,0,0,0,2.2439,2,1.8857,0,85,0.1463,39,23.7805,3.22
0.864078,0,3.188889,9,0,0.067961,1,1.935484,8,0,11.15534,45,21,0.833333,0.380668,0.117851,1,10.1154,21,0.902,4,5,0,0.0392,0.1569,0.0196,0.1961,0.6471,2,0.4118,1,0.0196,0,0.1176,1.0784,4,2.3,0,75,0.2157,62,22,3.54
0.820106,0,5.177215,11,0,0.042328,1,2.5,10,0,8.899471,37,28,0.78125,0,1,0,9.9,29,0.8065,6,3,0.0323,0.0645,0.0968,0,0.2581,0.6774,3,0.5806,1,0.1935,0.0645,0.0645,1.1935,7,3.3462,0.0968,45,0.1613,78,27.7742,3.23
0.752,0,4.772021,11,0,0.18,1,6.084249,22,100,6.316,45,32,0.9375,0.438124,0.102598,0.877058,10.5278,27,1.3922,5,5,0.1765,0.0588,0.1569,0.1373,0.3922,0.6078,3,0.1765,1,0.0392,0,0.098,1.2941,7,3.2821,0,122,0.2353,80,35.0196,3.08
0.788235,0,3.9,9,0,0.035294,1,1.533981,11,100,8.741176,45,19,0.76,0,0,0,22,34,1.1818,4,4,0,0,0.1818,0.1818,0.2727,0.6364,2,0.4545,0,0,0,0,1.7273,2,1.2,0,56,0.0909,115,38.3636,3.63
0.819277,0,5.760563,9,0,0.060241,1,2.404494,9,0,7.168675,49,10,0.533333,0.524075,0.154303,0.857143,6.3333,9,0.5455,2,1,0,0,0,0,0.1818,0.6364,1,0.3636,1,0.0909,0,0.0909,0.5455,5,2.7,0,10,0.0909,54,18.5455,3.54
0.76087,0,4.888889,10,0,0.195652,2,2.392857,8,0,6.391304,22,10,0.769231,0,0,0,11.8,29,2.2157,11,10,0.0196,0.0196,0.2353,0.3333,0.5098,0.8235,7,0.4314,1,0.0196,0.0196,0.0196,1.6275,6,2.4167,0.0392,176,0.0588,224,46.9412,2.94
0.84472,0,3.639706,9,0,0.124224,1,3.444444,16,0,7.888199,37,16,0.538462,0,0,0,9.7143,29,0.9216,3,10,0.0196,0.0196,0.0784,0.0784,0.3333,0.6667,2,0.2353,1,0.1176,0.0196,0.0588,0.549,9,4.6585,0,113,0.1961,113,36.1176,3.04
0.736842,0,4.511111,11,0,0.438596,5,1.859375,9,0,5.807018,37,11,0.909091,0,1,0,11.4737,21,0.6078,4,4,0.3529,0.0196,0.0392,0.0196,0.0588,0.4314,2,0.2941,3,0.0588,0,0,1.2941,6,2.186,0.098,69,0.1569,81,22.1373,3.71
0.690722,0,5.089552,9,0,0.103093,5,2.605263,6,100,6.639175,37,19,0.9,0,0,0,8.8333,24,0.8182,4,2,0.0909,0,0,0,0.1818,0.6364,2,0.5455,0,0,0,0.0909,1,3,1.5,0,17,0.2727,69,18.8182,3.99
0.590909,0,5.230769,10,2,0.181818,1,0.458333,2,0,3.636364,26,5,1,0,0,0,9.875,29,0.9412,4,10,0.0392,0.0392,0.0784,0.098,0.3137,0.7843,2,0.2745,1,0.1176,0.0392,0.0784,0.6471,7,2.8837,0,106,0.1569,82,29.9608,3.32
0.88,0,4,8,0,3.52,8,2.756757,8,100,12.32,45,5,1,0,0,0,10.15,20,1.4314,7,10,0,0.0196,0.0392,0.1569,0.3137,0.6667,2,0.3725,0,0,0,0.1176,1.098,5,3.025,0,115,0.2157,80,28.7843,3.46
0.957143,0,5.058824,10,0,0,0,0.408451,2,0,9.085714,37,8,0.875,0,0,0,7.1538,16,0.8387,2,6,0.0645,0.0645,0.129,0.0645,0.2581,0.7419,2,0.3226,1,0.1613,0.0645,0.0968,0.8387,7,2.8889,0,63,0.129,108,29.1935,3.18
0.770115,0,5.743243,11,0,0.195402,2,0.980769,8,32.56,7.931034,45,14,1,0.180316,0,0.595683,13.3333,29,1,2,3,0.2727,0.0909,0.1818,0,0.0909,0.9091,3,0.8182,1,0.1818,0.0909,0.0909,1.9091,4,1.7,0,23,0.0909,61,29.2727,3.46
0.880597,0,4.241935,9,0,0,0,0.109756,3,0,4.104478,14,13,0.6,1,1,1,6.0909,12,0.871,5,7,0.0968,0.0645,0.2903,0.0323,0.1935,0.4516,2,0.2258,2,0.0968,0.0645,0.0968,0.8387,8,4.5484,0.0645,23,0,88,30.7097,3.41
0.795276,0,4.970874,11,0,0.110236,2,3.167785,9,28.5,7.480315,36,16,0.64,0.411306,0.166667,0.755929,11.087,26,1.2157,5,11,0,0.0784,0,0.0196,0.3529,0.9608,3,0.5294,0,0,0,0.1569,1.2549,4,2.1842,0,86,0.2549,74,29.2549,3.13
0.791667,0,4.65,11,0,0.145833,1,2.152542,9,34.59,7.333333,20,10,0.833333,0.399521,0.141421,0.6,5.4,7,0.5455,3,2,0,0,0.0909,0,0.0909,0.2727,1,0.0909,0,0,0,0,0.3636,4,1.6364,0,11,0,38,12.7273,2.05
1,1,3.861702,8,0,0,0,0.521739,4,0,9.042553,37,12,0.6,0.66774,0.348155,0.904534,10.3333,15,0.4,2,2,0,0,0,0,0,0.1,2,0.2,0,0,0,0,0.5,2,0.6,0.4,7,0,57,20.8,3.05
0.958763,0,4.53125,9,3,0,0,0,0,0,7.85567,13,8,0.5,0,1,0,9.7083,29,1.6452,7,9,0,0,0.0645,0.1613,0.2258,0.5484,3,0.5161,0,0,0.0323,0.0323,1.4194,5,1.9583,0.0968,60,0.2258,77,26.5161,3.32
0.9,0,2.333333,6,0,0,0,0,0,0,14.5,37,3,1,0,0,0,13.0294,24,1.4118,6,15,0,0,0.1176,0.0196,0.3333,0.8431,3,0.2745,0,0,0,0,0.7647,2,1.6667,0,120,0.4118,120,28.4902,3.22
0.699115,0,3.962025,11,0,0.159292,1,5.688525,18,100,4.637168,37,15,0.6875,0,1,0,10.9412,29,0.7419,3,4,0,0,0.0645,0.0323,0.2903,0.5161,1,0.1613,1,0.0968,0,0.0323,0.4516,8,4.6522,0,55,0.2581,95,33.5484,3.17
0.444444,0,3.75,9,0,1,9,2.25,11,100,1.333333,8,2,1,0,0,0,8.0435,25,0.9592,5,7,0,0.0204,0.0204,0.102,0.4694,0.3061,2,0.3265,3,0,0,0.0204,0.5306,10,2.2093,0.3061,70,0.1224,75,28.3265,3.94
0.6875,0,6.387097,12,0,0.03125,1,2.994709,12,0,5.0375,37,15,0.5,0,0,0,10.4444,31,1.6667,8,5,0,0,0.1,0.0333,0.8333,0.4333,3,0.4667,2,0.0667,0,0,0.9,2,1.3913,0.1,76,0.2333,92,28.6,3.87
0.866667,0,4.538462,8,0,0.066667,1,1.333333,5,0,7.466667,17,4,1,0,0,0,6.3333,9,0.5455,2,1,0,0,0,0,0.1818,0.5455,1,0.1818,1,0.0909,0,0.0909,0.3636,7,3,0,13,0.0909,76,22.2727,3.01
0.754237,0,4.869565,11,0,0.271186,4,3.30303,12,0,4.949153,37,17,0.666667,0.489033,0.23355,1,10.963,28,1.1373,5,5,0,0,0.0392,0,0.4706,0.2353,3,0.3137,0,0,0,0,0.6471,3,0.6098,0.3137,103,0.1961,80,30.0392,3.66
0.692308,0,5.6,10,2,0.153846,1,1.142857,3,34.59,3.615385,11,3,1,0,0,0,14.5,15,0.1818,1,1,0,0,0,0,0,0.1818,2,0.1818,0,0,0,0,0.0909,1,1.2727,0.4545,5,0,93,19.8182,3.48
0.893401,0,4.693182,10,0,0,0,1.182648,5,100,10.086294,38,23,0.666667,0.813023,0.76277,0.858116,9.4375,24,0.7059,4,10,0,0,0.098,0.5882,0.0392,0.4706,2,0.2549,1,0,0,0,1.1765,4,2.5263,0,83,0.2549,78,32.8235,3.12
0.880435,0,4.954545,12,0,0.934783,4,4.22549,16,56.26,12.445652,45,19,0.73913,0.496341,0.3698,0.774597,7.8333,21,1.2,5,1,0,0,0,0,0.6,0.1,2,0.5,0,0,0,0,1.2,0,0,0,12,0.3,51,15,4.15
0.8,0,4.084337,10,0,0.05,2,1.241379,6,100,9.29,41,13,0.928571,0,0,0,9.8333,16,0.5455,2,1,0,0,0.0909,0.0909,0.1818,0.3636,1,0.1818,1,0.0909,0,0.0909,0.3636,5,3.375,0,21,0.2727,73,25.9091,3.19
0.757576,0,6.703704,13,0,0,0,2.025641,7,100,4.636364,16,5,1,0,0,0,10,15,0.1935,2,1,0,0,0,0,0,0.1613,3,0.3871,0,0,0,0,0.4839,0,0.9259,0.6774,14,0.129,65,26.129,4.17
0.846154,0,6.909091,8,4,0,0,0.578947,1,100,4.384615,15,3,1,0,1,0,12.3333,24,1.2903,7,6,0,0.0968,0.0323,0.3226,0.1935,0.871,2,0.6129,0,0,0,0.129,1.4516,4,2.1304,0,84,0.2581,80,29,3.25
0.84375,0,4.657407,9,0,0.007813,1,3.037037,14,0,10.304688,45,19,0.894737,0.510934,1,0.845154,6.0909,11,1.0909,4,2,0,0,0.0909,0.2727,0.1818,0.5455,3,0.4545,0,0,0,0,1.4545,2,1.4286,0,13,0.3636,52,19.1818,3.71
0.411765,0,8.75,11,6,0.647059,7,2.052632,7,100,2.176471,12,2,0.5,0,0,0,13,24,1.3636,3,3,0,0,0,0,0.6364,0.6364,1,0.0909,0,0,0,0.0909,0.1818,6,2.8889,0,19,0.1818,68,31.9091,2.76
0.74,0,4.539474,10,0,0.66,9,4.04386,15,0,5.74,37,14,0.7,0.553481,0.280976,1,11.2083,38,2.4,7,10,0,0,0,0,2,0,1,0.4,0,0,0,0,0.4,0,0,0.4333,74,0.1,88,42.4,3.88
0.969925,0,4.968992,9,0,0,0,0.577465,8,0,7.360902,37,18,0.473684,0.843274,1,0.843274,9.6957,23,2.5455,6,3,0.0909,0,0.2727,1.5455,0.1818,0.2727,1,0.0909,1,0.0909,0,0,2.1818,3,2.1,0,42,0.0909,80,41.7273,2.88
0.5625,0,6.333333,11,0,0,0,3.75,6,0,2.4375,12,8,0.75,0,0,0,17.8333,25,0.4118,3,4,0.0392,0,0.0588,0,0.0588,0.2353,2,0.2941,0,0,0,0,0.6078,2,1.1087,0.4902,73,0.098,75,23.9804,4.13
0.777778,0,4.946237,11,0,0.222222,2,3.175573,13,0,6.025641,37,16,0.6,0,0,0,13.16,30,1.1667,5,4,0,0,0.1333,0.0333,0.3333,0.6,4,0.5,0,0,0,0,2.3667,3,0.6786,0.1,57,0.0667,91,30.3,3.4
0.651515,0,5.386364,11,0,0.045455,1,1.292683,4,100,6.757576,36,13,1,0,0,0,21.0769,35,0.4118,2,8,0,0,0,0.0196,0,0.3725,2,0.2941,0,0,0,0,0.5098,2,1.1915,0,66,0.0784,41,15.9608,3.07
0.733333,0,3.744681,11,0,0.266667,4,1.855072,7,0,6.216667,37,14,1,0.43737,0.093659,0.95119,10.7692,18,1.2903,5,6,0.0645,0.0323,0.129,0.129,0.0968,0.5484,3,0.5161,0,0,0,0.0645,1.5484,3,1.44,0,66,0.1935,74,24.3871,3.57
0.719298,0,4.738095,10,0,0.052632,1,1.164384,4,100,7.017544,36,13,1,0,0,0,12.1111,29,1.0645,4,12,0,0,0,0.0968,0.2581,0.7419,4,0.5484,0,0,0,0,0.9677,4,2.12,0,67,0.1935,69,22.5806,3.21
0.886364,0,5.488372,10,0,1.772727,4,3.401961,15,100,10.886364,45,17,0.789474,0.382606,0.25,0.75,8,10,0.2727,2,1,0,0,0,0,0,0.2727,3,0.6364,0,0,0,0,0.6364,0,0.7778,0.4545,9,0.1818,55,19.5455,3.53
0.830769,0,4.163636,9,0,0.1,1,3.03871,13,0,11.007692,45,19,0.708333,0,1,0,10.5625,24,1.3226,4,9,0,0.129,0.3548,0,0.4516,0.5806,1,0.1613,1,0.0323,0,0.1613,1.3871,3,2.0435,0,75,0.2581,75,27.1935,3.38
0.75,0,5,10,0,0.125,1,2.029412,5,0,3.666667,15,6,0.857143,0,1,0,6.3333,9,0.5455,2,1,0,0,0,0,0.1818,0.5455,1,0.1818,1,0.0909,0,0.0909,0.3636,7,3,0,13,0.0909,75,22.1818,2.78
0.623377,0,5.96,9,0,0.11039,1,3.57764,17,100,5.798701,45,29,0.966667,0,0,0,9.3784,22,4.2549,10,20,0,0,0.3529,0.5294,2.3725,0.3725,4,0.9608,0,0,0,0,2.2353,3,1.5122,0,195,0.1961,94,51.2353,1.99
0.56917,0,5.958549,10,0,0.118577,1,5.264286,29,0,4.905138,45,37,0.820513,0,0,0,10.5,29,0.9804,6,7,0.0392,0.0392,0.0784,0.0196,0.3725,0.7255,3,0.4314,1,0.1176,0.0392,0.0784,0.8627,5,2.3864,0.0588,111,0.1373,79,28.8824,3.23
0.920188,0,4.875,11,0,0.018779,1,9.447368,38,100,8.126761,45,34,0.777778,0.408248,1,0.408248,9.5385,29,0.7097,3,3,0.0323,0.0323,0.0645,0.0323,0.2258,0.7419,2,0.3548,1,0.129,0.0323,0.0968,0.7419,5,3,0,35,0.1935,80,23.1613,3.44
0.677966,0,3.928571,9,0,0.322034,2,6.971014,16,67.425,3.813559,45,15,0.8125,0,0,0,12,36,0.5882,3,4,0,0.0196,0.1176,0,0.0392,0.3725,3,0.4314,0,0,0,0.0196,1.098,3,1.2093,0.2353,69,0.1569,88,21.8039,3.65
0.715789,0,5.521127,10,0,0.547368,2,5.271845,16,100,6.557895,36,16,1,0,1,0,12.0612,25,2.5806,5,23,0,0,0,0,1,1.0323,1,0.0323,0,0,0,0.0323,0.0645,4,2.9655,0,120,0.0645,80,47.8065,2.48
0.769231,0,6.7,9,0,0.307692,1,1.846154,4,100,4.615385,21,2,1,0,0,0,12.5556,29,1.0909,3,3,0,0,0.1818,0.0909,0.3636,0.6364,1,0.1818,1,0.0909,0,0.0909,0.6364,6,3.5556,0,26,0.1818,66,35.3636,3.1
0.788732,0,5.035714,8,0,0.183099,1,5.493151,13,0,5.098592,15,8,0.75,0,0,0,10.35,16,0.7059,4,5,0.0392,0.0392,0.0784,0,0.098,0.4902,2,0.5882,2,0.0588,0,0.0784,1.0784,3,1.4773,0.1176,66,0.1373,65,19.9804,3.61
0.398551,0,5.626866,11,0,0.550725,2,7.811189,20,100,3.442029,47,19,0.857143,0,0,0,9.4884,27,1.7255,8,8,0.0392,0.0196,0.1373,0,1.0196,0.1961,2,0.549,2,0,0,0.0196,1.0784,4,1.0889,0.098,83,0.1176,93,27.0196,2.8
0.5,0,3.8,9,0,1.347826,3,12.185185,24,100,4.76087,19,10,0.625,0,0,0,12.6,29,1.3529,4,18,0,0,0.0784,0.098,0.5686,0.7843,1,0.1176,1,0.0588,0,0.0392,0.4118,8,4.4222,0,155,0.1176,95,45.4902,2.27
0.481481,0,4.375,9,0,1.666667,7,2.515152,10,100,5.222222,22,9,1,0,0,0,11.8235,24,1.3871,6,7,0,0,0,0.1935,0.1613,0.5484,4,0.6452,0,0,0.0323,0,1.2258,4,1.619,0,62,0.3226,77,27.7097,3.4
0.744898,0,5.320513,10,0,0.336735,2,3.343137,12,100,7.234694,45,15,0.866667,0,1,0,9.6667,29,1.2258,6,5,0.1613,0.0645,0.1613,0.0323,0.2903,0.7419,2,0.3871,0,0,0,0.0968,1.5806,5,2.2174,0,58,0.2581,79,25,3.54
0.692308,0,5.888889,11,0,0.230769,1,3.170732,10,100,5.128205,37,6,0.833333,0,1,0,16.9167,21,2.7273,3,10,0,0,0,0,1.8182,0.9091,1,0.9091,1,0,0,0,0,2,1.6364,0,66,0,60,51.4545,3.53
0.535714,0,3.8,8,0,0.178571,2,2.117647,6,100,2.642857,15,7,0.875,0,0,0,14.3636,26,1.3636,5,3,0,0.0909,0.0909,0.0909,0.2727,0.8182,1,0.3636,0,0,0,0.1818,1.1818,4,2.4444,0,43,0.1818,77,34,3.4
0.707483,0,4.527778,9,0,0.591837,2,7.024242,25,100,6.054422,57,29,0.935484,0,0,0,11.3333,29,1.2258,4,9,0.0323,0.0323,0.129,0.1613,0.4516,0.7742,2,0.1935,1,0.0968,0.0323,0.0645,0.5806,6,4.1538,0,76,0.1613,82,40.7742,2.68
0.540373,0,4.888889,10,0,0.509317,3,5.191257,20,89.755,5.720497,45,22,0.814815,0.288675,1,0.288675,15.6667,22,0.3,1,1,0,0,0,0,0,0.3,2,0.6,0,0,0,0,0.3,2,0.9,0,9,0,29,12.4,3.72
0.643836,0,5.714286,10,0,0.589041,4,3.397727,10,100,4.931507,37,19,0.947368,0,0,0,10.8519,26,1.8387,6,5,0,0,0.1613,0.9032,0.5484,0.3871,3,0.2903,5,0.5806,0,0,1.7742,3,1.0455,0.0968,113,0.2903,77,31.5484,3.69
0.976608,0,4.245509,8,0,0.005848,1,8.146893,30,0,7.309942,45,16,0.5,0,1,0,8.6667,22,0.2,5,1,0,0,0,0,0.1333,0.0333,2,0.1,1,0,0,0,0.1,0,0,0.7667,7,0.0667,76,31.1,3.93
0,0,0,0,0,1,1,1,1,20.38,0,0,0,0,0,0,0,25,27,0.3636,2,3,0,0,0.0909,0,0.0909,0.1818,2,0.2727,0,0,0,0,0.5455,2,1,0.4545,20,0,70,28,3.28
0.825397,0,5.482143,10,0,1.047619,4,4.118421,11,100,8.222222,70,18,0.9,0,0,0,11.45,40,2.5882,7,13,0,0,0.1176,0.3529,1.3725,0.5098,2,0.4902,1,0,0,0.0392,1.2157,5,3.1951,0,188,0.1961,94,41.5098,2.61
0.593496,0,5.179487,13,0,0.878049,7,4.224638,19,100,5.03252,57,22,0.785714,0,0,0,7.9,13,0.5,6,3,0,0.02,0.04,0,0.14,0.28,3,0.38,0,0,0,0.04,0.74,3,0.7442,0.36,48,0.14,80,24.54,4.02
0.561404,0,5.708861,12,0,0.105263,1,4.436508,12,0,5.105263,37,26,0.925926,0.742362,0.536875,0.899735,5.7143,19,0.5806,5,7,0.0645,0.2903,0.1613,0,0,0.4839,2,0.3548,2,0.0645,0,0.2581,1.9355,10,4.1613,0,22,0,78,25.5806,2.75
0.700565,0,4.818182,12,0,0.508475,9,5.470588,19,100,5.463277,37,35,0.945946,0.360354,0.07581,0.99403,10.1724,27,1.8824,7,12,0.0392,0,0.0784,0.0392,0.902,0.7059,2,0.5686,1,0,0,0.1176,1.1569,5,2.7442,0,120,0.1569,84,33.098,2.75
0.538462,0,3.714286,6,0,0.076923,1,0.75,2,0,7.076923,57,5,1,0,0,0,8.6429,21,1.1373,8,6,0.0196,0.0196,0.098,0.1765,0.1765,0.6275,3,0.451,3,0.098,0,0.0588,1.1569,4,1.7045,0.1961,54,0.1373,97,25.8235,3.38
0.705882,0,4.788991,12,0,0.058824,1,24.387755,80,100,5.948529,38,32,0.941176,0,1,0,9.75,29,1.2903,4,10,0.0323,0.0323,0.0645,0.1613,0.4839,0.9355,2,0.2258,1,0.0645,0.0323,0.0645,0.5484,5,2.5172,0,79,0.0645,77,36.9032,2.76
0.6,0,6.333333,8,4,0.4,2,0.857143,4,100,2.8,9,2,1,0,0,0,11.25,14,0.4545,2,1,0.1818,0,0,0,0,0.1818,2,0.2727,0,0,0,0,0.5455,1,0.8,0.4545,10,0.0909,53,20.5455,3.83
0.163743,0,7.322917,10,0,0.099415,1,11.893204,27,24.44,0.964912,18,28,0.666667,0,0,0,7.4286,15,0.8,3,2,0.1,0,0,0,0.1,0.5,2,0.6,0,0,0,0,0.9,2,1,0,14,0.2,48,16.3,3.73
0.72973,0,5.051724,9,0,0.648649,4,4.301075,12,100,7.567568,45,17,0.894737,0,0,0,9.5556,23,1,5,8,0,0.0645,0.0323,0.129,0.1613,0.6452,2,0.3226,0,0,0,0.0645,1.0323,3,1.6154,0,44,0.1613,73,19.6774,3.45
0.746479,0,5.055556,10,0,1.309859,12,3.771084,14,100,3.070423,37,14,0.857143,0,0,0,7.7778,14,1.0909,5,3,0,0,0,0,0.2727,0.5455,2,0.2727,0,0,0.0909,0,0.6364,3,1.5,0,17,0.2727,73,19,3.59
0.677686,0,5.310345,9,0,0.066116,1,10.782946,34,0,4.272727,20,20,0.708333,0,1,0,11.3846,25,1.871,7,5,0.0323,0,0.1613,0.129,1,0.2903,4,0.7419,1,0.0323,0,0,1.2903,3,0.96,0.0968,76,0.1935,90,35.3548,3.49
0.853503,0,4.820896,11,0,0.003185,1,11.053892,37,0,5.93949,37,43,0.627907,0,1,0,9.1875,29,1,3,10,0.0392,0.0392,0.0784,0.1176,0.3529,0.8039,2,0.2745,1,0.098,0.0392,0.0784,0.6275,7,2.9333,0,115,0.1176,140,35.3137,2.59
0.588235,0,6.1,11,0,0.176471,1,1.619048,4,100,5.176471,37,6,1,0.679366,1,0.679366,7.2857,16,0.6364,2,1,0,0,0,0.0909,0.2727,0.4545,1,0.0909,1,0.0909,0,0,0.2727,4,2.875,0,16,0.2727,70,21,3.51
0.488889,0,5.5,9,0,0,0,5.088889,13,0,7.866667,45,7,0.875,0,1,0,11,27,1.8039,6,7,0,0,0.0392,0.4118,0.6863,0.4314,3,0.4314,0,0,0,0,1.0784,3,1.5263,0.0784,137,0.2549,77,32.549,3.33
0.593496,0,5.179487,13,0,0.878049,7,4.224638,19,100,5.03252,57,22,0.785714,0,0,0,10.4444,25,1.3636,4,3,0,0,0.0909,0,0.3636,0.7273,3,0.5455,1,0,0,0,1.1818,2,0.7778,0.2727,28,0.1818,62,24.6364,3.82
0.916667,0,3.818182,5,0,1,2,3.1875,8,100,7.583333,20,3,0.75,0,0,0,8.4118,14,0.7843,6,6,0.0784,0,0.098,0.098,0.1176,0.3922,2,0.1765,2,0,0,0.0196,0.7255,3,1.5714,0.1569,62,0.0392,139,25.8627,3.32
0.643258,0,5.879032,11,0,0.092697,1,5.086592,28,0,5.275281,45,18,0.62963,0,1,0,12.4286,28,0.8387,5,5,0.0968,0.0645,0.129,0.0645,0.1613,0.6452,2,0.4839,1,0.0968,0.0645,0,2.5161,5,1.5,0.0645,52,0.0968,106,27.9677,3.27
0.64,0,2.8125,7,0,0.24,1,1.785714,8,0,4.28,14,4,0.8,0,0,0,10.5833,27,2,7,3,0,0,0,0,1.4545,0.0909,3,0.5455,0,0,0,0,0.6364,0,0,0.2727,31,0.0909,77,27.3636,3.56
0.593496,0,5.179487,13,0,0.878049,7,4.224638,19,100,5.03252,57,22,0.785714,0,0,0,10.9706,29,1.1961,6,8,0,0.0196,0.098,0.1373,0.1961,0.5882,2,0.2353,0,0,0,0.0588,0.9412,7,3.725,0,117,0.2157,78,29.1373,2.82
0.457143,0,5.65,8,0,0.028571,1,0.928571,3,100,2.914286,14,4,1,0,0,0,15.75,26,0.8182,3,2,0,0,0,0.0909,0.1818,0.4545,1,0.2727,1,0,0,0,0.8182,4,2.125,0.0909,21,0.2727,74,28.1818,3.35
0.915842,0,5.248649,10,0,1.158416,3,7.443478,34,100,7.113861,45,29,0.647059,0,1,0,8.4286,15,0.8182,6,2,0,0,0,0,0.4545,0.3636,3,0.5455,0,0,0,0,0.7273,2,0.4444,0.2727,12,0.1818,59,17.3636,3.68
0.909605,0,4.310559,7,0,0.180791,2,8.93299,38,100,7.435028,37,21,0.633333,0.634097,0.207514,1,12.4688,21,1.7097,5,15,0,0.0323,0.0645,0,0.5161,1.0968,1,0.1935,1,0.0968,0,0.0323,0.4839,3,1.8333,0,96,0.2258,68,30.6452,3.31
